timestamp,temp,batt_mV,soundDroop_mV,boltDroop_mV,faults,Time Elapsed (hours),soundDroopMag_mV,boltDroopMag_mV,fault_brownout,fault_bolt,fault_sound
946771064,20,2935,2697,1477,0,21.044722222222223,238,1458,False,False,False
946772868,20,2925,2693,1558,0,21.545833333333334,232,1367,False,False,False
946774672,20,2921,2697,1483,0,22.046944444444446,224,1438,False,False,False
946776476,20,2941,2696,1466,0,22.548055555555557,245,1475,False,False,False
946778280,20,2926,2701,1498,0,23.049166666666668,225,1428,False,False,False
946780084,20,2924,2694,1383,0,23.55027777777778,230,1541,False,False,False
946781888,20,2928,2695,1486,0,24.051388888888887,233,1442,False,False,False
946783692,20,2937,2697,1478,0,24.5525,240,1459,False,False,False
946785496,20,2930,2693,1469,0,25.05361111111111,237,1461,False,False,False
946787300,20,2921,2695,1466,0,25.55472222222222,226,1455,False,False,False
946789104,20,2921,2691,1459,0,26.055833333333332,230,1462,False,False,False
946790907,20,2921,2698,1443,0,26.55666666666667,223,1478,False,False,False
946792711,20,2921,2695,1450,0,27.057777777777776,226,1471,False,False,False
946794515,20,2923,2695,1462,0,27.558888888888887,228,1461,False,False,False
946796319,20,2919,2688,1376,0,28.06,231,1543,False,False,False
946798123,20,2921,2687,1436,0,28.56111111111111,234,1485,False,False,False
946799927,20,2918,2687,1439,0,29.06222222222222,231,1479,False,False,False
946801731,20,2918,2678,1457,0,29.563333333333333,240,1461,False,False,False
946803535,20,2917,2680,1489,0,30.064444444444444,237,1428,False,False,False
946805339,20,2914,2680,1355,0,30.565555555555555,234,1559,False,False,False
946807143,20,2922,2682,1459,0,31.066666666666666,240,1463,False,False,False
946808947,20,2908,2672,1467,0,31.567777777777778,236,1441,False,False,False
946810751,20,2912,2680,1521,0,32.068888888888885,232,1391,False,False,False
946812554,20,2909,2673,1367,0,32.569722222222225,236,1542,False,False,False
946814358,20,2909,2671,1506,0,33.07083333333333,238,1403,False,False,False
946816162,20,2901,2669,1453,0,33.57194444444445,232,1448,False,False,False
946817966,20,2905,2672,1474,0,34.073055555555555,233,1431,False,False,False
946819770,20,2899,2664,1406,0,34.57416666666666,235,1493,False,False,False
946821574,20,2906,2661,1427,0,35.07527777777778,245,1479,False,False,False
946823378,20,2903,2662,1344,0,35.576388888888886,241,1559,False,False,False
946825182,20,2897,2649,1427,0,36.0775,248,1470,False,False,False
946826986,20,2891,2654,1260,0,36.57861111111111,237,1631,False,False,False
946828790,20,2894,2642,1310,0,37.07972222222222,252,1584,False,False,False
946830594,20,2897,2648,1255,0,37.58083333333333,249,1642,False,False,False
946832398,20,2886,2652,1399,0,38.081944444444446,234,1487,False,False,False
946834202,20,2886,2631,1318,0,38.58305555555555,255,1568,False,False,False
946836006,20,2892,2643,1374,0,39.08416666666667,249,1518,False,False,False
946837810,20,2883,2637,1276,0,39.585277777777776,246,1607,False,False,False
946839614,20,2878,2639,1354,0,40.08638888888889,239,1524,False,False,False
946841418,20,2871,2632,1265,0,40.5875,239,1606,False,False,False
946843222,20,2871,2622,1340,0,41.08861111111111,249,1531,False,False,False
946845026,20,2869,2626,1211,0,41.58972222222222,243,1658,False,False,False
946846831,20,2868,2617,1285,0,42.09111111111111,251,1583,False,False,False
946848635,20,2866,2599,1091,0,42.59222222222222,267,1775,False,False,False
946850439,20,2862,2603,1408,0,43.093333333333334,259,1454,False,False,False
946852243,20,2854,2611,1364,0,43.59444444444444,243,1490,False,False,False
946854047,20,2857,2605,1432,0,44.095555555555556,252,1425,False,False,False
946855851,20,2845,2607,1406,0,44.596666666666664,238,1439,False,False,False
946857655,20,2848,2599,1391,0,45.09777777777778,249,1457,False,False,False
946859459,21,2840,2600,1413,0,45.59888888888889,240,1427,False,False,False
946861263,20,2838,2599,1441,0,46.1,239,1397,False,False,False
946863067,20,2833,2594,1389,0,46.60111111111111,239,1444,False,False,False
946864871,20,2827,2591,1453,0,47.102222222222224,236,1374,False,False,False
946866675,20,2823,2581,1385,0,47.60333333333333,242,1438,False,False,False
946868479,20,2813,2572,1458,0,48.10444444444445,241,1355,False,False,False
946870283,20,2817,2573,1348,0,48.605555555555554,244,1469,False,False,False
946872087,20,2800,2559,1443,0,49.10666666666667,241,1357,False,False,False
946873891,20,2806,2551,1317,0,49.60777777777778,255,1489,False,False,False
946875695,20,2791,2544,1378,0,50.10888888888889,247,1413,False,False,False
946877499,20,2793,2536,1238,0,50.61,257,1555,False,False,False
946879303,20,2787,2528,1325,0,51.111111111111114,259,1462,False,False,False
946881107,20,2775,2519,1247,0,51.61222222222222,256,1528,False,False,False
946882911,20,2771,2516,1308,0,52.11333333333334,255,1463,False,False,False
946884715,20,2764,2500,1199,0,52.614444444444445,264,1565,False,False,False
946886519,20,2759,2493,1310,0,53.11555555555555,266,1449,False,False,False
946888323,20,2750,2480,1116,0,53.61666666666667,270,1634,False,False,False
946890128,20,2741,2475,1248,0,54.11805555555556,266,1493,False,False,False
946891932,20,2729,2467,1129,0,54.619166666666665,262,1600,False,False,False
946893736,20,2724,2447,1152,0,55.12027777777778,277,1572,False,False,False
946895540,20,2718,2437,1077,0,55.62138888888889,281,1641,False,False,False
946897345,20,2708,2422,1090,0,56.12277777777778,286,1618,False,False,False
946899149,20,2694,2411,1047,0,56.62388888888889,283,1647,False,False,False
946900954,20,2691,2397,1049,0,57.125277777777775,294,1642,False,False,False
946902758,20,2675,2371,1037,0,57.62638888888889,304,1638,False,False,False
946904563,20,2663,2362,1022,0,58.12777777777778,301,1641,False,False,False
946906367,20,2651,2339,1007,0,58.62888888888889,312,1644,False,False,False
